Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries,Log_Recency,Log_Frequency,Log_Monetary,Cluster,Segment,ChurnProbability,ChurnRisk
17308,393,2,4511.76,2,3,5,10,1,644.54,5,1,5.976350909297934,1.0986122886681098,8.41466421870983,3,At Risk,0.889,High
17309,95,3,320.39,3,3,2,8,1,8.9,33,1,4.564348191467836,1.3862943611198906,5.7726553389425765,0,Lost Customers,0.63,Medium
17310,387,2,1025.1,2,3,3,8,1,512.55,1,1,5.961005339623274,1.0986122886681098,6.933520486868163,3,At Risk,0.964,High
17311,78,6,3566.56,3,4,5,12,0,28.08,124,1,4.3694478524670215,1.9459101490553132,8.179637167709913,3,At Risk,0.496,Medium
17312,139,3,644.3,3,3,3,9,1,46.02,11,1,4.941642422609304,1.3862943611198906,6.469715324941794,3,At Risk,0.486,Medium
17313,31,1,2328.84,4,2,4,10,0,97.04,24,1,3.4657359027997265,0.6931471805599453,7.7535548746739895,1,Loyal Customers,0.111,Low
17314,25,17,4904.43,4,5,5,14,0,19.16,200,1,3.258096538021482,2.8903717578961645,8.498098033804354,2,Champions,0.004,Low
17315,2,43,9599.58,5,5,5,15,0,12.85,385,1,1.0986122886681098,3.784189633918261,9.169578792297582,2,Champions,0.005,Low
17316,420,1,124.45,1,2,1,4,1,3.56,35,1,6.042632833682381,0.6931471805599453,4.8319072728124315,0,Lost Customers,0.996,High
17317,46,3,2600.34,4,3,4,11,0,288.93,8,1,3.8501476017100584,1.3862943611198906,7.863781975859922,3,At Risk,0.142,Low
17318,725,1,157.33,1,2,1,4,1,9.25,17,1,6.587550014824796,0.6931471805599453,5.0646814625133425,0,Lost Customers,0.998,High
17319,669,1,29.1,1,2,1,4,1,9.7,3,1,6.507277712385012,0.6931471805599453,3.40452517175483,0,Lost Customers,0.995,High
17320,100,6,2444.85,3,4,4,11,1,16.08,86,1,4.61512051684126,1.9459101490553132,7.802147989755076,3,At Risk,0.627,Medium
17321,8,6,1665.21,5,4,4,13,0,6.14,241,1,2.1972245773362196,1.9459101490553132,7.418306865203269,1,Loyal Customers,0.006,Low
17322,376,5,922.59,2,4,3,9,1,5.21,115,1,5.932245187448011,1.791759469228055,6.828268250223805,3,At Risk,0.962,High
17323,15,12,1551.04,5,5,4,14,0,4.69,168,1,2.772588722239781,2.5649493574615367,7.347325473606917,2,Champions,0.002,Low
17324,18,12,2171.07,5,5,4,14,0,14.97,111,1,2.9444389791664403,2.5649493574615367,7.683435908895461,2,Champions,0.002,Low
17325,280,3,609.57,2,3,3,8,1,15.63,39,1,5.638354669333745,1.3862943611198906,6.414392947092451,3,At Risk,0.948,High
17326,408,2,312.35,2,3,2,7,1,3.63,82,1,6.013715156042802,1.0986122886681098,5.747320776670684,0,Lost Customers,0.966,High
17327,410,2,152.35,2,3,1,6,1,38.09,3,1,6.018593214496234,1.0986122886681098,5.032722890560261,0,Lost Customers,0.916,High
17328,673,1,104.7,1,2,1,4,1,17.45,6,1,6.513230110912307,0.6931471805599453,4.660604892876192,0,Lost Customers,0.995,High
17329,14,5,998.53,5,4,3,12,0,9.6,80,1,2.70805020110221,1.791759469228055,6.907285168497517,1,Loyal Customers,0.007,Low
17330,23,4,423.8,4,4,2,10,0,52.98,7,1,3.1780538303479458,1.6094379124341003,6.051618469927729,1,Loyal Customers,0.244,Low
17331,124,1,175.2,3,2,1,6,1,175.2,1,1,4.8283137373023015,0.6931471805599453,5.171619713502079,0,Lost Customers,0.656,Medium
17332,528,5,838.27,1,4,3,8,1,8.82,82,1,6.270988431858299,1.791759469228055,6.732532466377506,3,At Risk,0.991,High
17333,86,1,494.25,3,2,2,7,0,17.65,28,1,4.465908118654584,0.6931471805599453,6.20506268557866,0,Lost Customers,0.484,Medium
17334,302,3,635.15,2,3,3,8,1,20.49,20,1,5.713732805509369,1.3862943611198906,6.45543438458871,3,At Risk,0.958,High
17335,384,2,497.04,2,3,2,7,1,13.81,34,1,5.953243334287785,1.0986122886681098,6.2106803950842115,0,Lost Customers,0.972,High
17336,472,1,81.12,1,2,1,4,1,81.12,1,1,6.159095388491933,0.6931471805599453,4.408181592150733,0,Lost Customers,0.997,High
17337,151,4,1981.06,3,4,4,11,1,3.8,421,1,5.0238805208462765,1.6094379124341003,7.591891986883801,3,At Risk,0.587,Medium
17338,17,17,11889.33,5,5,5,15,0,9.11,590,1,2.8903717578961645,2.8903717578961645,9.383480743715156,2,Champions,0.005,Low
17339,94,3,302.36,3,3,2,8,1,30.24,10,1,4.553876891600541,1.3862943611198906,5.714920219066657,0,Lost Customers,0.636,Medium
17340,30,18,19617.95,4,5,5,14,0,28.94,322,1,3.4339872044851463,2.9444389791664403,9.884251214867707,2,Champions,0.003,Low
17341,157,5,1272.21,3,4,4,11,1,5.81,200,1,5.062595033026967,1.791759469228055,7.149296549602667,3,At Risk,0.432,Medium
17342,380,4,1227.54,2,4,4,10,1,35.07,31,1,5.942799375126701,1.6094379124341003,7.113581751463728,3,At Risk,0.924,High
17343,355,6,1259.94,2,4,4,10,1,15.75,61,1,5.87493073085203,1.9459101490553132,7.1396127535481995,3,At Risk,0.94,High
17344,46,2,457.36,4,3,2,9,0,6.83,64,1,3.8501476017100584,1.0986122886681098,6.127654901558247,1,Loyal Customers,0.062,Low
17345,15,10,1586.63,5,5,4,14,0,7.59,174,1,2.772588722239781,2.3978952727983707,7.369997617177843,2,Champions,0.002,Low
17346,4,26,4998.61,5,5,5,15,0,5.42,517,1,1.6094379124341003,3.295836866004329,8.51711518837408,2,Champions,0.004,Low
17347,86,1,228.96,3,2,1,6,0,228.96,1,1,4.465908118654584,0.6931471805599453,5.43790538075509,0,Lost Customers,0.547,Medium
17348,15,9,2442.29,5,5,4,14,0,5.51,326,1,2.772588722239781,2.302585092994046,7.801100770721072,2,Champions,0.002,Low
17349,179,5,772.41,3,4,3,10,1,9.09,74,1,5.19295685089021,1.791759469228055,6.650809309009441,3,At Risk,0.678,High
17350,8,7,1893.7,5,4,4,13,0,13.24,124,1,2.1972245773362196,2.0794415416798357,7.5468157936383164,2,Champions,0.006,Low
17351,36,12,1988.23,4,5,4,13,0,28.81,45,1,3.6109179126442243,2.5649493574615367,7.595502908166634,2,Champions,0.053,Low
17352,696,1,36.25,1,2,1,4,1,7.25,5,1,6.546785410760524,0.6931471805599453,3.6176519448255684,0,Lost Customers,0.996,High
17353,129,4,3242.0,3,4,5,12,1,231.57,7,1,4.867534450455582,1.6094379124341003,8.084254106307318,3,At Risk,0.638,Medium
17354,51,4,3133.96,4,4,5,13,0,31.03,85,1,3.9512437185814275,1.6094379124341003,8.050371693814968,3,At Risk,0.036,Low
17355,386,1,273.31,2,2,1,5,1,8.28,28,1,5.958424693029782,0.6931471805599453,5.614258853713599,0,Lost Customers,0.992,High
17356,312,5,946.47,2,4,3,9,1,11.01,73,1,5.746203190540153,1.791759469228055,6.853795274186192,3,At Risk,0.961,High
17357,24,2,384.39,4,3,2,9,0,8.74,41,1,3.2188758248682006,1.0986122886681098,5.954255808575653,1,Loyal Customers,0.047,Low
17358,303,5,861.01,2,4,3,9,1,5.9,126,1,5.717027701406222,1.791759469228055,6.759266871524477,3,At Risk,0.959,High
17359,11,2,284.46,5,3,1,9,0,7.49,36,1,2.4849066497880004,1.0986122886681098,5.654101914201623,1,Loyal Customers,0.035,Low
17360,17,6,1200.51,5,4,3,12,0,5.24,189,1,2.8903717578961645,1.9459101490553132,7.09133437807156,1,Loyal Customers,0.007,Low
17361,49,5,871.79,4,4,3,11,0,15.29,51,1,3.912023005428146,1.791759469228055,6.771694977074673,1,Loyal Customers,0.072,Low
17362,239,7,1024.04,2,4,3,9,1,7.11,99,1,5.480638923341991,2.0794415416798357,6.932486915201321,3,At Risk,0.96,High
17363,395,3,920.46,2,3,3,8,1,26.3,34,1,5.981414211254481,1.3862943611198906,6.825959368679954,3,At Risk,0.965,High
17364,1,28,11972.92,5,5,5,15,0,13.24,513,1,0.6931471805599453,3.367295829986474,9.390486230320503,2,Champions,0.005,Low
17365,13,15,8184.49,5,5,5,15,0,10.31,395,1,2.6390573296152584,2.772588722239781,9.01011835362118,2,Champions,0.005,Low
17366,432,2,1077.24,1,3,3,7,1,8.22,120,1,6.07073772800249,1.0986122886681098,6.983085361197907,3,At Risk,0.994,High
17367,238,1,167.55,2,2,1,5,1,5.08,33,1,5.476463551931511,0.6931471805599453,5.12723244168007,0,Lost Customers,0.985,High
17368,23,14,2758.29,4,5,4,13,0,12.2,195,1,3.1780538303479458,2.70805020110221,7.922728679240859,2,Champions,0.048,Low
17369,456,1,979.2,1,2,3,6,1,979.2,1,1,6.124683390894205,0.6931471805599453,6.887756632475448,0,Lost Customers,0.986,High
17370,73,4,446.18,3,4,2,9,0,13.52,31,1,4.30406509320417,1.6094379124341003,6.102961198121657,1,Loyal Customers,0.476,Medium
17371,17,6,655.37,5,4,3,12,0,4.55,135,1,2.8903717578961645,1.9459101490553132,6.486724654332361,1,Loyal Customers,0.009,Low
17372,41,28,4347.31,4,5,5,14,0,6.71,412,1,3.7376696182833684,3.367295829986474,8.377542542847694,2,Champions,0.003,Low
17373,40,7,1167.5,4,4,3,11,0,12.83,65,1,3.713572066704308,2.0794415416798357,7.063476153978913,3,At Risk,0.079,Low
17374,219,3,727.11,2,3,3,8,1,17.31,34,1,5.393627546352362,1.3862943611198906,6.5904521356834955,3,At Risk,0.962,High
17375,199,4,660.55,2,4,3,9,1,7.68,77,1,5.298317366548036,1.6094379124341003,6.49458556648842,3,At Risk,0.951,High
17376,71,4,453.64,3,4,2,9,0,8.25,41,1,4.276666119016055,1.6094379124341003,6.119505896988866,1,Loyal Customers,0.468,Medium
17377,24,78,17644.27,4,5,5,14,0,10.31,505,1,3.2188758248682006,4.3694478524670215,9.778223037777508,2,Champions,0.006,Low
17378,374,1,10.95,2,2,1,5,1,10.95,1,1,5.926926025970411,0.6931471805599453,2.4807312783775197,0,Lost Customers,0.958,High
17379,11,1,389.72,5,2,2,9,0,5.0,71,1,2.4849066497880004,0.6931471805599453,5.96799119092234,1,Loyal Customers,0.008,Low
17380,434,3,645.0,1,3,3,7,1,64.5,5,1,6.075346031088684,1.3862943611198906,6.470799503782602,3,At Risk,0.992,High
17381,9,38,36398.65,5,5,5,15,0,223.3,50,1,2.302585092994046,3.6635616461296463,10.502314438193988,2,Champions,0.004,Low
17382,65,8,902.28,3,5,3,11,0,50.13,16,1,4.189654742026425,2.1972245773362196,6.806032582872267,3,At Risk,0.512,Medium
17383,4,2,304.09,5,3,2,10,0,5.96,51,1,1.6094379124341003,1.0986122886681098,5.720606815046503,1,Loyal Customers,0.007,Low
17384,19,3,507.55,5,3,2,10,0,25.38,15,1,2.995732273553991,1.3862943611198906,6.2315635390716055,1,Loyal Customers,0.011,Low
17385,15,1,256.11,5,2,1,8,0,5.69,42,1,2.772588722239781,0.6931471805599453,5.549504008886889,1,Loyal Customers,0.013,Low
17386,8,7,2812.77,5,4,4,13,0,74.02,32,1,2.1972245773362196,2.0794415416798357,7.942280500147702,2,Champions,0.012,Low
17387,20,2,746.81,4,3,3,10,0,9.83,71,1,3.044522437723423,1.0986122886681098,6.617148935013109,1,Loyal Customers,0.045,Low
17388,78,11,2675.37,3,5,4,12,0,48.64,41,1,4.3694478524670215,2.4849066497880004,7.892216677759007,3,At Risk,0.448,Medium
17389,1,61,57215.33,5,5,5,15,0,133.37,63,1,0.6931471805599453,4.127134385045092,10.954594626134003,2,Champions,0.003,Low
17390,421,1,149.3,1,2,1,4,1,12.44,12,1,6.045005314036012,0.6931471805599453,5.012633296758929,0,Lost Customers,0.998,High
17391,164,2,508.8,3,3,2,8,1,169.6,2,1,5.10594547390058,1.0986122886681098,6.234018491942015,0,Lost Customers,0.794,High
17392,307,3,585.92,2,3,2,7,1,8.37,66,1,5.730099782973574,1.3862943611198906,6.374888524339266,3,At Risk,0.978,High
17393,411,2,381.15,1,3,2,6,1,7.94,45,1,6.021023349349527,1.0986122886681098,5.945813201688893,0,Lost Customers,0.992,High
17394,219,1,203.87,2,2,1,5,1,50.97,4,1,5.393627546352362,0.6931471805599453,5.3223756316411075,0,Lost Customers,0.969,High
17395,508,1,97.5,1,2,1,4,1,32.5,3,1,6.2324480165505225,0.6931471805599453,4.590056548178043,0,Lost Customers,0.997,High
17396,39,14,8409.6,4,5,5,14,0,178.93,29,1,3.6888794541139363,2.70805020110221,9.037248094060683,2,Champions,0.005,Low
17397,22,3,1198.28,4,3,3,10,0,8.94,132,1,3.1354942159291497,1.3862943611198906,7.089476655704059,1,Loyal Customers,0.069,Low
17398,115,3,653.38,3,3,3,9,1,17.19,30,1,4.7535901911063645,1.3862943611198906,6.483688222474311,3,At Risk,0.531,Medium
17400,126,8,4623.28,3,5,5,13,1,9.86,345,1,4.844187086458591,2.1972245773362196,8.439075962152135,3,At Risk,0.378,Medium
17401,541,1,114.85,1,2,1,4,1,9.57,11,1,6.295266001439646,0.6931471805599453,4.752296250878385,0,Lost Customers,0.998,High
17402,5,23,4635.56,5,5,5,15,0,26.04,105,1,1.791759469228055,3.1780538303479458,8.441727990952408,2,Champions,0.004,Low
17403,36,2,382.87,4,3,2,9,0,8.51,45,1,3.6109179126442243,1.0986122886681098,5.950303953602893,1,Loyal Customers,0.046,Low
17404,4,23,47781.12,5,5,5,15,0,163.63,126,1,1.6094379124341003,3.1780538303479458,10.77440678992478,2,Champions,0.004,Low
17405,1,3,1031.41,5,3,3,11,0,12.58,77,1,0.6931471805599453,1.3862943611198906,6.9396511539657,1,Loyal Customers,0.006,Low
17406,333,13,4186.95,2,5,5,12,1,17.59,155,1,5.811140992976701,2.6390573296152584,8.339966633046188,3,At Risk,0.915,High
17407,412,1,552.9,1,2,2,5,1,24.04,23,1,6.023447592961033,0.6931471805599453,6.316984165039059,0,Lost Customers,0.996,High
17408,163,3,316.09,3,3,2,8,1,39.51,7,1,5.099866427824199,1.3862943611198906,5.759185645253913,0,Lost Customers,0.674,High
17409,185,10,7793.51,3,5,5,13,1,74.94,50,1,5.225746673713202,2.3978952727983707,8.961174918707844,3,At Risk,0.425,Medium
17410,16,5,1214.72,5,4,3,12,0,18.98,57,1,2.833213344056216,1.791759469228055,7.1030917728535865,1,Loyal Customers,0.006,Low
17411,12,5,1425.38,5,4,4,13,0,19.01,69,1,2.5649493574615367,1.791759469228055,7.262895045138237,1,Loyal Customers,0.005,Low
17412,3,16,4220.22,5,5,5,15,0,18.51,161,1,1.3862943611198906,2.833213344056216,8.347879464774909,2,Champions,0.003,Low
17413,405,2,560.14,2,3,2,7,1,56.01,10,1,6.0063531596017325,1.0986122886681098,6.329970428756386,0,Lost Customers,0.967,High
17414,44,6,2249.52,4,4,4,12,0,107.12,6,1,3.8066624897703196,1.9459101490553132,7.7189165796075185,3,At Risk,0.064,Low
17415,80,1,507.84,3,2,2,7,0,36.27,14,1,4.394449154672439,0.6931471805599453,6.23213362528801,0,Lost Customers,0.537,Medium
17416,30,22,17298.45,4,5,5,14,0,28.98,324,1,3.4339872044851463,3.1354942159291497,9.758429988072983,2,Champions,0.003,Low
17417,549,1,164.18,1,2,1,4,1,10.26,16,1,6.309918278226516,0.6931471805599453,5.1070357883825706,0,Lost Customers,0.998,High
17418,42,3,670.06,4,3,3,10,0,15.95,40,1,3.7612001156935624,1.3862943611198906,6.508858551752004,1,Loyal Customers,0.047,Low
17419,11,18,6126.25,5,5,5,15,0,20.49,203,1,2.4849066497880004,2.9444389791664403,8.720501314896335,2,Champions,0.003,Low
17420,50,6,953.58,4,4,3,11,0,19.07,43,1,3.9318256327243257,1.9459101490553132,6.861271453168575,3,At Risk,0.072,Low
17421,386,3,1059.41,2,3,3,8,1,18.27,46,1,5.958424693029782,1.3862943611198906,6.966410904774026,3,At Risk,0.96,High
17422,16,11,3594.76,5,5,5,15,0,17.54,149,1,2.833213344056216,2.4849066497880004,8.187510652541107,2,Champions,0.004,Low
17423,46,3,1118.95,4,3,3,10,0,26.02,39,1,3.8501476017100584,1.3862943611198906,7.0210393204354755,1,Loyal Customers,0.064,Low
17425,19,2,759.17,5,3,3,11,0,17.66,42,1,2.995732273553991,1.0986122886681098,6.63354209247732,1,Loyal Customers,0.006,Low
17426,8,13,8077.77,5,5,5,15,0,18.92,248,1,2.1972245773362196,2.6390573296152584,8.996994912204553,2,Champions,0.002,Low
17427,72,1,100.8,3,2,1,6,0,50.4,2,1,4.290459441148391,0.6931471805599453,4.623010104116422,0,Lost Customers,0.443,Medium
17428,1,45,31466.76,5,5,5,15,0,43.7,422,1,0.6931471805599453,3.828641396489095,10.356718808624574,2,Champions,0.005,Low
17429,128,5,1357.46,3,4,4,11,1,14.29,80,1,4.859812404361672,1.791759469228055,7.2141069841929415,3,At Risk,0.448,Medium
17430,33,4,622.57,4,4,3,11,0,16.83,30,1,3.5263605246161616,1.6094379124341003,6.435461028265021,1,Loyal Customers,0.055,Low
17431,313,1,403.3,2,2,2,6,1,9.38,41,1,5.749392985908253,0.6931471805599453,6.002157176646725,0,Lost Customers,0.956,High
17432,18,9,1728.99,5,5,4,14,0,6.31,213,1,2.9444389791664403,2.302585092994046,7.455870907128298,2,Champions,0.002,Low
17433,88,2,569.96,3,3,2,8,0,6.13,81,1,4.48863636973214,1.0986122886681098,6.347319154662812,1,Loyal Customers,0.705,High
17434,2,7,2373.82,5,4,4,13,0,17.72,100,1,1.0986122886681098,2.0794415416798357,7.77267692412289,2,Champions,0.006,Low
17435,411,1,331.35,1,2,2,5,1,22.09,15,1,6.021023349349527,0.6931471805599453,5.806188630487591,0,Lost Customers,0.996,High
17436,2,5,534.06,5,4,2,11,0,31.42,8,1,1.0986122886681098,1.791759469228055,6.282378890140428,1,Loyal Customers,0.047,Low
17437,530,1,369.68,1,2,2,5,1,7.11,52,1,6.274762021241939,0.6931471805599453,5.915339156718491,0,Lost Customers,0.996,High
17438,254,5,1422.77,2,4,4,10,1,20.04,49,1,5.541263545158426,1.791759469228055,7.261063562072737,3,At Risk,0.941,High
17439,656,1,325.74,1,2,2,5,1,40.72,8,1,6.48768401848461,0.6931471805599453,5.789164747598362,0,Lost Customers,0.995,High
17440,157,4,323.58,3,4,2,9,1,53.93,4,1,5.062595033026967,1.6094379124341003,5.7825320388877355,0,Lost Customers,0.573,Medium
17441,732,1,293.35,1,2,2,5,1,13.97,21,1,6.597145701886651,0.6931471805599453,5.68476953547427,0,Lost Customers,0.996,High
17442,37,15,4620.3,4,5,5,14,0,16.33,188,1,3.6375861597263857,2.772588722239781,8.438431329775756,2,Champions,0.003,Low
17443,220,1,534.24,2,2,2,6,1,534.24,1,1,5.3981627015177525,0.6931471805599453,6.282715244436788,0,Lost Customers,0.964,High
17444,148,3,2940.04,3,3,5,11,1,21.78,132,1,5.003946305945459,1.3862943611198906,7.9865185392775535,3,At Risk,0.36,Medium
17446,177,2,120.9,3,3,1,7,1,13.43,6,1,5.181783550292085,1.0986122886681098,4.803201036487226,0,Lost Customers,0.761,High
17447,40,2,541.53,4,3,2,9,0,15.04,33,1,3.713572066704308,1.0986122886681098,6.296243383424822,1,Loyal Customers,0.064,Low
17448,497,46,14523.67,1,5,5,11,1,13.03,569,1,6.210600077024653,3.8501476017100584,9.583603862012795,2,Champions,0.979,High
17449,2,13,4868.15,5,5,5,15,0,8.34,292,1,1.0986122886681098,2.6390573296152584,8.490674662855428,2,Champions,0.005,Low
17450,8,51,244784.25,5,5,5,15,0,582.82,144,1,2.1972245773362196,3.9512437185814275,12.408136574537034,2,Champions,0.004,Low
17451,1,7,1721.4,5,4,4,13,0,17.21,83,1,0.6931471805599453,2.0794415416798357,7.451473946050153,2,Champions,0.006,Low
17453,18,2,486.72,5,3,2,10,0,25.62,19,1,2.9444389791664403,1.0986122886681098,6.189741470692064,1,Loyal Customers,0.009,Low
17454,192,10,1547.94,2,5,4,11,1,12.29,98,1,5.262690188904886,2.3978952727983707,7.345326104999135,3,At Risk,0.939,High
17455,204,1,131.7,2,2,1,5,1,16.46,8,1,5.3230099791384085,0.6931471805599453,4.888090941338162,0,Lost Customers,0.969,High
17456,365,2,975.56,2,3,3,8,1,16.26,59,1,5.902633333401366,1.0986122886681098,6.8840361923615445,3,At Risk,0.959,High
17457,127,14,5984.81,3,5,5,13,1,93.51,30,1,4.852030263919617,2.70805020110221,8.697146947180531,2,Champions,0.576,Medium
17458,15,2,529.58,5,3,2,10,0,6.16,81,1,2.772588722239781,1.0986122886681098,6.2739707478156985,1,Loyal Customers,0.01,Low
17459,43,2,657.3,4,3,3,10,0,5.92,88,1,3.784189633918261,1.0986122886681098,6.489660754473831,1,Loyal Customers,0.045,Low
17460,94,16,2157.97,3,5,4,12,1,15.75,93,1,4.553876891600541,2.833213344056216,7.677386535096358,2,Champions,0.609,Medium
17461,23,3,735.82,4,3,3,10,0,6.94,104,1,3.1780538303479458,1.3862943611198906,6.602343628980946,1,Loyal Customers,0.049,Low
17462,60,2,675.69,3,3,3,9,0,25.03,25,1,4.110873864173311,1.0986122886681098,6.517213265531828,1,Loyal Customers,0.454,Medium
17463,16,7,2535.26,5,4,4,13,0,8.02,234,1,2.833213344056216,2.0794415416798357,7.838445833961232,2,Champions,0.007,Low
17464,158,3,907.14,3,3,3,9,1,23.26,35,1,5.0689042022202315,1.3862943611198906,6.811398551738031,3,At Risk,0.535,Medium
17465,426,7,2542.79,1,4,4,9,1,17.91,103,1,6.056784013228625,2.0794415416798357,7.841410373882996,3,At Risk,0.983,High
17466,10,2,763.28,5,3,3,11,0,18.62,41,1,2.3978952727983707,1.0986122886681098,6.638934214171274,1,Loyal Customers,0.006,Low
17467,395,1,102.6,2,2,1,5,1,25.65,4,1,5.981414211254481,0.6931471805599453,4.640537329825382,0,Lost Customers,0.97,High
17468,10,3,194.8,5,3,1,9,0,24.35,8,1,2.3978952727983707,1.3862943611198906,5.27709373009641,1,Loyal Customers,0.03,Low
17469,16,17,5051.25,5,5,5,15,0,18.92,165,1,2.833213344056216,2.8903717578961645,8.527588967598358,2,Champions,0.003,Low
17470,45,11,2626.47,4,5,4,13,0,16.94,111,1,3.828641396489095,2.4849066497880004,7.873776684988493,2,Champions,0.046,Low
17471,475,1,321.65,1,2,2,5,1,16.93,19,1,6.16541785423142,0.6931471805599453,5.776568144381849,0,Lost Customers,0.996,High
17472,191,4,922.35,2,4,3,9,1,4.14,183,1,5.2574953720277815,1.6094379124341003,6.828008360891881,3,At Risk,0.951,High
17473,409,2,607.0,2,3,2,7,1,17.85,33,1,6.016157159698354,1.0986122886681098,6.410174881966167,0,Lost Customers,0.993,High
17474,600,1,1047.0,1,2,3,6,1,174.5,6,1,6.398594934535208,0.6931471805599453,6.954638864880987,0,Lost Customers,0.987,High
17475,79,1,194.37,3,2,1,6,0,13.88,14,1,4.382026634673881,0.6931471805599453,5.274895196603544,0,Lost Customers,0.613,Medium
17476,396,2,489.86,2,3,2,7,1,15.8,29,1,5.983936280687191,1.0986122886681098,6.1961589547536615,0,Lost Customers,0.972,High
17477,613,2,1144.3,1,3,3,7,1,26.01,44,1,6.419994928147142,1.0986122886681098,7.04342189040367,3,At Risk,0.994,High
17478,408,2,1272.8,2,3,4,9,1,31.82,40,1,6.013715156042802,1.0986122886681098,7.149759837937266,3,At Risk,0.883,High
17479,633,1,389.26,1,2,2,5,1,21.63,18,1,6.452048954437226,0.6931471805599453,5.9668131836668525,0,Lost Customers,0.996,High
17480,78,2,882.23,3,3,3,9,0,16.65,50,1,4.3694478524670215,1.0986122886681098,6.783585642337257,1,Loyal Customers,0.414,Medium
17481,4,4,1255.59,5,4,4,13,0,15.31,69,1,1.6094379124341003,1.6094379124341003,7.136156981955326,1,Loyal Customers,0.004,Low
17482,487,2,775.64,1,3,3,7,1,14.63,50,1,6.1903154058531475,1.0986122886681098,6.6549769225382365,0,Lost Customers,0.991,High
17483,65,4,591.73,3,4,2,9,0,21.13,23,1,4.189654742026425,1.6094379124341003,6.384738983338736,1,Loyal Customers,0.412,Medium
17484,576,2,209.57,1,3,1,5,1,14.97,14,1,6.3578422665081,1.0986122886681098,5.34981813941044,0,Lost Customers,0.988,High
17486,261,1,396.87,2,2,2,6,1,16.54,24,1,5.568344503761097,0.6931471805599453,5.986125318762377,0,Lost Customers,0.923,High
17487,728,1,160.55,1,2,1,4,1,20.07,8,1,6.591673732008658,0.6931471805599453,5.084814692270507,0,Lost Customers,0.998,High
17488,641,1,336.5,1,2,2,5,1,18.69,18,1,6.464588303689961,0.6931471805599453,5.821565510312585,0,Lost Customers,0.996,High
17489,59,2,376.64,4,3,2,9,0,12.99,28,1,4.0943445622221,1.0986122886681098,5.933941360864316,1,Loyal Customers,0.048,Low
17490,1,9,2750.5,5,5,4,14,0,23.71,93,1,0.6931471805599453,2.302585092994046,7.919901496499813,2,Champions,0.002,Low
17491,1,17,5653.67,5,5,5,15,0,31.94,105,1,0.6931471805599453,2.8903717578961645,8.64023703140981,2,Champions,0.004,Low
17492,248,3,1122.42,2,3,3,8,1,28.78,32,1,5.517452896464707,1.3862943611198906,7.024132883037598,3,At Risk,0.969,High
17493,385,1,100.91,2,2,1,5,1,12.61,8,1,5.955837369464831,0.6931471805599453,4.6240900708406025,0,Lost Customers,0.97,High
17494,502,1,54.7,1,2,1,4,1,18.23,3,1,6.220590170099739,0.6931471805599453,4.019980146933238,0,Lost Customers,0.997,High
17495,8,3,806.72,5,3,3,11,0,16.81,38,1,2.1972245773362196,1.3862943611198906,6.694215463810622,1,Loyal Customers,0.006,Low
17496,359,4,1412.89,2,4,4,10,1,19.62,54,1,5.886104031450156,1.6094379124341003,7.254100049936812,3,At Risk,0.944,High
17497,390,2,287.25,2,3,2,7,1,41.04,7,1,5.968707559985366,1.0986122886681098,5.663828159149168,0,Lost Customers,0.933,High
17498,76,1,272.22,3,2,1,6,0,16.01,17,1,4.343805421853684,0.6931471805599453,5.610277331459341,0,Lost Customers,0.565,Medium
17499,290,2,1341.39,2,3,4,9,1,18.89,66,1,5.673323267171493,1.0986122886681098,7.202206886340738,3,At Risk,0.886,High
17500,17,3,1138.0,5,3,3,11,0,227.6,3,1,2.8903717578961645,1.3862943611198906,7.037905963447182,1,Loyal Customers,0.014,Low
17501,221,2,288.6,2,3,2,7,1,16.03,18,1,5.402677381872279,1.0986122886681098,5.668500660511562,0,Lost Customers,0.938,High
17502,9,4,689.1,5,4,3,12,0,24.61,25,1,2.302585092994046,1.6094379124341003,6.536836514626557,1,Loyal Customers,0.007,Low
17503,3,2,558.96,5,3,2,10,0,14.71,36,1,1.3862943611198906,1.0986122886681098,6.327865352606625,1,Loyal Customers,0.009,Low
17504,206,18,9490.17,2,5,5,12,1,27.75,244,1,5.332718793265369,2.9444389791664403,9.158117171675906,2,Champions,0.877,High
17505,162,5,2435.48,3,4,4,11,1,23.88,83,1,5.093750200806762,1.791759469228055,7.798309653754078,3,At Risk,0.621,Medium
17506,76,1,302.2,3,2,2,7,0,21.59,14,1,4.343805421853684,0.6931471805599453,5.714392653768217,0,Lost Customers,0.417,Medium
17507,262,2,605.58,2,3,2,7,1,6.88,79,1,5.572154032177765,1.0986122886681098,6.407836624054821,0,Lost Customers,0.982,High
17508,281,8,4579.23,2,5,5,12,1,19.82,199,1,5.641907070938114,2.1972245773362196,8.429504494187944,3,At Risk,0.88,High
17509,58,8,6083.64,4,5,5,14,0,16.71,75,1,4.07753744390572,2.1972245773362196,8.713522841798035,2,Champions,0.003,Low
17510,25,2,514.56,4,3,2,9,0,14.7,28,1,3.258096538021482,1.0986122886681098,6.245253688536579,1,Loyal Customers,0.068,Low
17511,3,60,172132.87,5,5,5,15,0,92.15,657,1,1.3862943611198906,4.110873864173311,12.056027767019842,2,Champions,0.005,Low
