Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries
16827,393,5,392.13,2,4,2,8,1,32.68,10,1
16828,93,2,128.5,3,2,1,6,1,16.06,8,1
16829,157,2,513.32,3,2,2,7,1,19.01,25,1
16830,39,4,1207.5,4,4,3,11,0,16.1,65,1
16831,565,1,91.8,1,2,1,4,1,15.3,6,1
16832,184,5,417.61,3,4,2,9,1,19.89,19,1
16833,1,6,2409.04,5,4,4,13,0,26.19,87,1
16834,228,2,898.96,2,3,3,8,1,18.73,43,1
16835,128,6,1456.66,3,4,4,11,1,17.76,58,1
16836,40,4,782.37,4,4,3,11,0,18.63,42,1
16837,31,11,3170.98,4,5,5,14,0,19.22,123,1
16838,197,4,1159.61,2,4,3,9,1,19.65,53,1
16839,9,44,21758.25,5,5,5,15,0,62.17,132,1
16840,603,2,139.85,1,3,1,5,1,15.54,9,1
16841,37,12,4006.06,4,5,5,14,0,18.29,187,1
16842,101,3,1264.19,3,3,4,10,1,20.07,45,1
16843,43,35,19571.43,4,5,5,14,0,32.84,317,1
16844,563,2,614.34,1,3,3,7,1,19.2,26,1
16845,618,1,253.88,1,2,1,4,1,12.69,20,1
16846,50,3,842.41,4,3,3,10,0,17.92,47,1
16847,43,2,614.89,4,3,3,10,0,16.62,37,1
16848,53,4,1411.62,4,4,4,12,0,16.61,75,1
16849,187,1,124.57,3,2,1,6,1,15.57,8,1
16850,334,1,332.41,2,2,2,6,1,17.5,19,1
16851,4,3,342.45,5,3,2,10,0,17.12,17,1
16852,10,2,144.91,5,3,1,9,0,16.1,9,1
16854,417,2,1408.96,1,3,4,8,1,18.79,72,1
16855,24,2,328.4,4,3,2,9,0,17.28,19,1
16856,15,3,358.49,5,3,2,10,0,18.87,16,1
16857,443,1,352.8,1,2,2,5,1,32.07,11,1
16858,369,10,4292.59,2,5,5,12,1,34.07,75,1
16859,145,7,1932.41,3,4,4,11,1,17.57,87,1
16860,453,3,1610.62,1,3,4,8,1,37.46,35,1
16861,60,5,946.59,3,4,3,10,0,19.32,39,1
16862,547,4,662.33,1,4,3,8,1,18.92,34,1
16863,31,3,834.27,4,3,3,10,0,17.75,43,1
16864,434,2,409.25,1,3,2,6,1,24.07,17,1
16865,402,1,130.95,2,2,1,5,1,8.18,15,1
16866,141,3,207.74,3,3,1,7,1,18.89,10,1
16867,690,1,76.74,1,2,1,4,1,12.79,6,1
16868,394,3,384.56,2,3,2,7,1,7.69,47,1
16869,23,4,817.12,4,4,3,11,0,6.43,113,1
16870,469,1,450.16,1,2,2,5,1,16.08,28,1
16871,22,6,2812.34,4,4,4,12,0,20.53,131,1
16872,77,6,1213.13,3,4,3,10,0,67.4,12,1
16873,5,12,14617.39,5,5,5,15,0,28.55,252,1
16874,379,1,209.89,2,2,1,5,1,6.77,31,1
16875,67,11,4234.53,3,5,5,13,0,18.41,161,1
16876,404,1,136.01,2,2,1,5,1,4.25,32,1
16877,12,6,846.62,5,4,3,12,0,5.43,111,1
16878,84,1,13.3,3,2,1,6,0,4.43,3,1
16880,31,8,1813.21,4,5,4,13,0,9.91,130,1
16881,67,1,432.0,3,2,2,7,0,432.0,1,1
16882,67,3,705.12,3,3,3,9,0,18.08,39,1
16883,187,19,2246.06,3,5,4,12,1,8.41,159,1
16884,38,4,1070.97,4,4,3,11,0,14.47,64,1
16885,15,4,684.6,5,4,3,12,0,5.03,121,1
16886,456,1,134.0,1,2,1,4,1,16.75,8,1
16887,35,3,658.17,4,3,3,10,0,6.52,94,1
16888,401,3,434.2,2,3,2,7,1,8.35,44,1
16889,195,6,2526.65,2,4,4,10,1,11.64,163,1
16890,477,3,285.41,1,3,1,5,1,15.02,17,1
16891,2,11,1727.94,5,5,4,14,0,4.13,335,1
16892,1,7,754.75,5,4,3,12,0,5.51,119,1
16893,367,2,249.89,2,3,1,6,1,2.87,80,1
16894,502,3,1306.96,1,3,4,8,1,6.99,186,1
16895,65,5,1102.9,3,4,3,10,0,6.77,135,1
16896,555,1,103.95,1,2,1,4,1,5.78,18,1
16897,299,2,289.78,2,3,2,7,1,7.83,37,1
16898,26,5,885.21,4,4,3,11,0,3.53,223,1
16899,8,8,1695.77,5,5,4,14,0,9.8,101,1
16900,17,3,887.11,5,3,3,11,0,11.23,78,1
16901,729,1,204.26,1,2,1,4,1,8.88,23,1
16902,116,1,1706.88,3,2,4,9,1,38.79,43,1
16903,29,3,1041.75,4,3,3,10,0,5.72,148,1
16904,4,21,4675.36,5,5,5,15,0,5.21,484,1
16905,5,17,4706.77,5,5,5,15,0,14.71,171,1
16906,82,7,1410.92,3,4,4,11,0,6.62,180,1
16907,29,9,1470.89,4,5,4,13,0,7.04,109,1
16908,722,1,252.59,1,2,1,4,1,12.63,20,1
16909,72,1,379.14,3,2,2,7,0,21.06,18,1
16910,4,8,1508.96,5,5,4,14,0,2.77,318,1
16911,636,2,255.25,1,3,1,5,1,7.29,30,1
16912,29,15,4460.51,4,5,5,14,0,25.93,130,1
16913,290,3,423.91,2,3,2,7,1,23.55,18,1
16914,36,1,183.76,4,2,1,7,0,6.13,25,1
16915,9,11,1543.18,5,5,4,14,0,20.85,54,1
16916,24,4,902.02,4,4,3,11,0,4.4,180,1
16917,277,2,1851.88,2,3,4,9,1,37.04,45,1
16918,50,16,3206.54,4,5,5,14,0,7.06,280,1
16919,156,24,4909.66,3,5,5,13,1,8.0,230,1
16920,411,1,355.45,1,2,2,5,1,15.45,23,1
16921,61,3,409.21,3,3,2,8,0,4.65,78,1
16922,573,1,611.08,1,2,3,6,1,5.01,122,1
16923,12,32,13157.13,5,5,5,15,0,12.15,431,1
16924,21,3,829.89,4,3,3,10,0,10.25,69,1
16925,540,1,125.65,1,2,1,4,1,6.98,18,1
16926,371,5,1169.61,2,4,3,9,1,12.18,63,1
16927,116,3,543.05,3,3,2,8,1,90.51,5,1
16928,80,29,3897.53,3,5,5,13,0,12.22,135,1
16929,4,7,1295.39,5,4,4,13,0,16.82,51,1
16930,26,3,378.89,4,3,2,9,0,7.15,47,1
16931,5,23,5032.22,5,5,5,15,0,5.31,466,1
16932,53,3,412.55,4,3,2,9,0,3.1,116,1
16933,1,9,3099.3,5,5,5,15,0,10.99,213,1
16934,55,6,2083.14,4,4,4,12,0,14.77,128,1
16935,382,3,530.86,2,3,2,7,1,7.69,55,1
16936,26,2,548.29,4,3,2,9,0,3.94,122,1
16937,499,1,196.25,1,2,1,4,1,4.01,49,1
16938,9,9,6995.36,5,5,5,15,0,8.49,547,1
16939,489,3,433.85,1,3,2,6,1,10.58,38,1
16940,52,8,6427.66,4,5,5,14,0,10.22,360,1
16941,612,1,33.0,1,2,1,4,1,16.5,2,1
16942,13,9,1904.99,5,5,4,14,0,6.88,159,1
16943,212,5,1299.49,2,4,4,10,1,37.13,24,1
16944,610,1,101.36,1,2,1,4,1,14.48,7,1
16945,22,33,8548.16,4,5,5,14,0,18.03,231,1
16946,383,5,1222.04,2,4,4,10,1,16.29,69,1
16947,236,5,955.21,2,4,3,9,1,18.02,50,1
16948,139,7,868.77,3,4,3,10,1,20.2,20,1
16949,4,6,1286.27,5,4,4,13,0,21.44,57,1
16950,57,10,3541.77,4,5,5,14,0,24.6,111,1
16951,135,3,1277.75,3,3,4,10,1,14.86,73,1
16952,109,5,795.83,3,4,3,10,1,9.15,76,1
16953,30,1,20.8,4,2,1,7,0,20.8,1,1
16954,1,20,6081.88,5,5,5,15,0,29.52,83,1
16955,185,6,1120.31,3,4,3,10,1,22.41,33,1
16956,18,1,308.74,5,2,2,9,0,19.3,16,1
16957,239,2,416.64,2,3,2,7,1,26.04,15,1
16958,435,1,778.49,1,2,3,6,1,11.12,69,1
16959,87,1,117.35,3,2,1,6,0,16.76,7,1
16960,39,8,1990.88,4,5,4,13,0,4.43,334,1
16961,116,3,794.56,3,3,3,9,1,15.28,52,1
16962,410,1,251.04,2,2,1,5,1,16.74,15,1
16963,187,1,110.55,3,2,1,6,1,15.79,7,1
16964,733,2,207.85,1,3,1,5,1,34.64,6,1
16965,227,1,201.19,2,2,1,5,1,7.74,26,1
16966,8,7,2154.97,5,4,4,13,0,76.96,8,1
16967,189,1,319.02,3,2,2,7,1,15.19,21,1
16968,4,2,439.43,5,3,2,10,0,14.18,31,1
16969,39,3,650.41,4,3,3,10,0,15.49,42,1
16970,626,1,71.4,1,2,1,4,1,35.7,2,1
16971,38,1,357.21,4,2,2,8,0,8.71,40,1
16972,383,2,749.0,2,3,3,8,1,9.13,54,1
16973,386,1,127.0,2,2,1,5,1,21.17,6,1
16974,523,2,365.5,1,3,2,6,1,45.69,5,1
16975,423,3,926.12,1,3,3,7,1,20.58,44,1
16976,267,1,251.52,2,2,1,5,1,125.76,2,1
16977,395,4,496.0,2,4,2,8,1,17.71,25,1
16978,78,3,768.88,3,3,3,9,0,11.48,65,1
16979,4,9,2859.74,5,5,4,14,0,22.17,82,1
16980,255,3,1422.83,2,3,4,9,1,13.42,91,1
16982,61,1,384.06,3,2,2,7,0,17.46,22,1
16983,13,11,3490.53,5,5,5,15,0,15.11,151,1
16984,88,9,10350.53,3,5,5,13,0,9.66,669,1
16985,17,23,10923.16,5,5,5,15,0,44.95,130,1
16986,30,11,4888.75,4,5,5,14,0,28.1,65,1
16987,3,11,2521.4,5,5,4,14,0,9.66,155,1
16988,5,2,382.67,5,3,2,10,0,19.13,20,1
16989,7,6,1133.25,5,4,3,12,0,94.44,7,1
16990,219,2,344.0,2,3,2,7,1,172.0,1,1
16991,421,1,1041.21,1,2,3,6,1,14.07,74,1
16992,11,13,5476.5,5,5,5,15,0,19.22,212,1
16993,464,2,1950.95,1,3,4,8,1,69.68,19,1
16996,30,9,2123.61,4,5,4,13,0,28.31,32,1
16997,288,3,702.0,2,3,3,8,1,58.5,7,1
16998,150,5,402.0,3,4,2,9,1,67.0,2,1
16999,23,2,484.82,4,3,2,9,0,21.08,21,1
17000,396,2,406.3,2,3,2,7,1,13.54,26,1
17001,1,19,6640.8,5,5,5,15,0,24.15,108,1
17002,86,7,2571.55,3,4,4,11,0,30.61,64,1
17003,402,4,828.21,2,4,3,9,1,7.46,90,1
17004,46,4,2324.36,4,4,4,12,0,33.69,48,1
17005,471,2,622.36,1,3,3,7,1,34.58,14,1
17006,5,8,1635.27,5,5,4,14,0,12.68,103,1
17007,51,7,1120.1,4,4,3,11,0,16.72,63,1
17008,429,1,81.36,1,2,1,4,1,81.36,1,1
17009,551,1,242.06,1,2,1,4,1,22.01,10,1
17010,18,1,195.36,5,2,1,8,0,17.76,11,1
17011,30,3,671.7,4,3,3,10,0,23.99,27,1
17012,725,1,360.61,1,2,2,5,1,10.02,34,1
17014,8,3,583.43,5,3,2,10,0,8.1,63,1
17015,29,3,1838.61,4,3,4,11,0,8.59,182,1
17016,577,1,552.4,1,2,2,5,1,13.47,41,1
17017,3,29,12576.99,5,5,5,15,0,33.27,120,1
17018,41,6,2287.7,4,4,4,12,0,61.83,26,1
17019,11,11,3602.29,5,5,5,15,0,5.6,344,1
17020,542,2,935.62,1,3,3,7,1,13.56,64,1
17021,442,6,1182.22,1,4,3,8,1,24.63,35,1
17022,31,2,260.0,4,3,1,8,0,16.25,16,1
17023,417,3,800.18,1,3,3,7,1,16.33,48,1
17024,45,3,95.85,4,3,1,8,0,31.95,2,1
17025,61,5,1349.67,3,4,4,11,0,36.48,31,1
17026,185,3,175.83,3,3,1,7,1,35.17,4,1
17027,79,9,1310.63,3,5,4,12,0,7.36,126,1
17028,581,3,1593.83,1,3,4,8,1,16.78,85,1
17029,111,7,2137.3,3,4,4,11,1,73.7,19,1
17030,64,1,146.87,3,2,1,6,0,13.35,11,1
17031,12,6,2773.85,5,4,4,13,0,55.48,34,1
17032,548,8,2984.32,1,5,5,11,1,12.59,183,1
17033,86,4,1332.79,3,4,4,11,0,33.32,33,1
17034,16,5,1276.42,5,4,4,13,0,22.01,49,1
17035,246,4,613.59,2,4,3,9,1,18.59,29,1
17036,383,1,176.9,2,2,1,5,1,14.74,12,1
17037,88,1,1267.32,3,2,4,9,0,16.9,75,1
17038,30,2,743.17,4,3,3,10,0,11.8,61,1
17039,604,1,1954.99,1,2,4,7,1,44.43,44,1
17040,138,2,463.25,3,3,2,8,1,28.95,15,1
17041,27,6,1655.2,4,4,4,12,0,13.14,93,1
17042,3,5,1036.58,5,4,3,12,0,10.69,74,1
17043,32,8,2593.65,4,5,4,13,0,13.03,175,1
17044,25,12,11962.3,4,5,5,14,0,80.28,92,1
17045,113,5,827.68,3,4,3,10,1,15.62,44,1
17046,157,5,1906.07,3,4,4,11,1,22.42,76,1
17047,85,6,2289.23,3,4,4,11,0,16.12,114,1
17048,118,7,2071.68,3,4,4,11,1,20.51,88,1
17049,3,19,9942.53,5,5,5,15,0,17.82,316,1
17050,96,11,4648.59,3,5,5,13,1,13.32,193,1
17051,194,4,706.49,2,4,3,9,1,4.56,107,1
17052,28,1,399.09,4,2,2,8,0,4.81,72,1
17053,131,1,498.48,3,2,2,7,1,38.34,13,1
17054,28,5,1356.33,4,4,4,12,0,16.34,64,1
17055,446,1,232.85,1,2,1,4,1,8.96,24,1
17056,738,1,128.6,1,2,1,4,1,16.08,8,1
17057,596,1,294.74,1,2,2,5,1,5.89,48,1
17058,82,3,1179.89,3,3,3,9,0,19.03,51,1
17059,30,9,4864.57,4,5,5,14,0,6.75,349,1
17060,266,1,234.24,2,2,1,5,1,46.85,5,1
17061,74,11,5232.23,3,5,5,13,0,52.85,57,1
17062,314,6,889.75,2,4,3,9,1,7.35,82,1
17063,21,13,3638.53,4,5,5,14,0,17.75,150,1
17064,59,3,855.45,4,3,3,10,0,14.02,53,1
17065,638,2,194.7,1,3,1,5,1,16.22,6,1
17066,726,1,228.34,1,2,1,4,1,12.69,17,1
17067,725,3,454.54,1,3,2,6,1,34.96,8,1
17068,12,47,8987.68,5,5,5,15,0,9.02,250,1
17069,28,14,5517.23,4,5,5,14,0,19.43,202,1
17070,114,2,437.42,3,3,2,8,1,4.25,102,1
17071,28,13,3793.71,4,5,5,14,0,17.98,141,1
17072,625,1,273.35,1,2,1,4,1,13.02,20,1
17073,18,4,1446.09,5,4,4,13,0,8.31,142,1
17074,563,1,203.05,1,2,1,4,1,50.76,4,1
17075,18,10,2236.63,5,5,4,14,0,11.24,153,1
17076,36,6,1242.75,4,4,4,12,0,24.86,31,1
17077,578,1,306.0,1,2,2,5,1,306.0,1,1
17078,36,2,378.2,4,3,2,9,0,13.51,28,1
17079,78,1,118.8,3,2,1,6,0,59.4,2,1
17080,22,7,957.53,4,4,3,11,0,29.02,26,1
17081,25,6,949.39,4,4,3,11,0,4.59,166,1
17082,33,6,4732.03,4,4,5,13,0,27.84,117,1
17083,109,9,4049.79,3,5,5,13,1,35.22,30,1
17084,35,3,5001.21,4,3,5,12,0,17.8,263,1
17085,123,28,7847.67,3,5,5,13,1,7.95,411,1
17086,7,6,2050.08,5,4,4,13,0,21.36,76,1
17087,738,1,221.53,1,2,1,4,1,18.46,12,1
17088,28,4,1991.01,4,4,4,12,0,17.31,96,1
17089,386,1,128.45,2,2,1,5,1,32.11,4,1
17090,4,13,3080.18,5,5,5,15,0,34.22,54,1
17091,3,19,7495.75,5,5,5,15,0,16.47,242,1
17092,50,11,5511.41,4,5,5,14,0,14.06,273,1
17093,593,1,235.88,1,2,1,4,1,18.14,13,1
17094,322,2,402.2,2,3,2,7,1,22.34,18,1
17095,23,7,2572.25,4,4,4,12,0,18.78,110,1
17096,15,11,3697.93,5,5,5,15,0,18.04,162,1
17097,2,9,1143.36,5,5,3,13,0,4.28,182,1
17098,382,3,591.07,2,3,2,7,1,32.84,10,1
17099,533,1,582.17,1,2,2,5,1,14.55,40,1
17100,18,2,971.74,5,3,3,11,0,14.95,65,1
17101,10,7,2507.05,5,4,4,13,0,34.34,54,1
17102,262,1,25.5,2,2,1,5,1,25.5,1,1
17103,722,1,424.3,1,2,2,5,1,13.26,32,1
17104,424,1,474.03,1,2,2,5,1,24.95,19,1
17105,159,2,665.78,3,3,3,9,1,7.4,80,1
17106,389,1,481.58,2,2,2,6,1,9.44,51,1
17107,33,10,16052.72,4,5,5,14,0,23.96,377,1
17108,664,1,174.95,1,2,1,4,1,19.44,9,1
17109,29,8,1291.71,4,5,4,13,0,9.29,124,1
17110,165,3,499.9,3,3,2,8,1,10.2,38,1
17111,47,2,459.58,4,3,2,9,0,9.57,44,1
17112,503,1,197.57,1,2,1,4,1,4.2,44,1
17113,574,6,2305.59,1,4,4,9,1,14.59,122,1
17114,6,8,801.12,5,5,3,13,0,6.51,85,1
17115,8,7,2761.49,5,4,4,13,0,23.01,102,1
17116,648,1,389.78,1,2,2,5,1,8.29,47,1
17117,288,1,116.2,2,2,1,5,1,12.91,9,1
17118,318,1,157.02,2,2,1,5,1,15.7,10,1
17119,3,2,606.91,5,3,2,10,0,17.34,35,1
17120,233,1,307.46,2,2,2,6,1,17.08,18,1
17121,403,1,314.74,2,2,2,6,1,26.23,12,1
17122,119,4,570.5,3,4,2,9,1,19.02,23,1
17123,162,3,977.17,3,3,3,9,1,22.72,37,1
17124,185,1,294.24,3,2,2,7,1,9.49,31,1
17125,50,1,230.5,4,2,1,7,0,6.59,34,1
17126,152,9,2016.43,3,5,4,12,1,4.53,295,1
17127,429,5,1155.03,1,4,3,8,1,31.22,27,1
17128,335,1,157.09,2,2,1,5,1,11.22,14,1
17129,520,1,31.85,1,2,1,4,1,15.92,2,1
17131,5,5,2463.17,5,4,4,13,0,18.38,78,1
17132,452,2,1220.91,1,3,4,8,1,17.2,62,1
17133,16,12,14622.33,5,5,5,15,0,261.11,22,1
17134,107,3,625.3,3,3,3,9,1,17.37,31,1
17135,16,10,1722.18,5,5,4,14,0,12.04,98,1
17136,662,1,231.68,1,2,1,4,1,16.55,14,1
17137,416,6,1099.81,1,4,3,8,1,6.59,125,1
17138,276,7,4417.27,2,4,5,11,1,17.25,234,1
17139,16,25,19566.76,5,5,5,15,0,24.22,447,1
17140,247,1,454.12,2,2,2,6,1,25.23,16,1
17141,418,4,727.58,1,4,3,8,1,4.49,138,1
17142,239,4,1275.25,2,4,4,10,1,14.33,78,1
17143,417,2,880.97,1,3,3,7,1,7.87,82,1
17144,1,2,984.57,5,3,3,11,0,20.51,42,1
17145,513,4,3120.91,1,4,5,10,1,17.34,168,1
17146,106,13,5852.64,3,5,5,13,1,19.44,164,1
17147,23,9,3199.95,4,5,5,14,0,23.53,99,1
17148,52,1,124.88,4,2,1,7,0,13.88,9,1
17149,451,1,143.1,1,2,1,4,1,23.85,6,1
17150,377,6,1357.95,2,4,4,10,1,14.76,64,1
17151,735,1,231.9,1,2,1,4,1,57.98,4,1
17152,195,4,2016.5,2,4,4,10,1,126.03,9,1
17153,24,1,213.78,4,2,1,7,0,15.27,14,1
17154,75,1,329.34,3,2,2,7,0,14.32,23,1
17155,18,7,892.46,5,4,3,12,0,12.23,43,1
17156,492,1,591.87,1,2,2,5,1,15.18,39,1
17157,8,19,5151.9,5,5,5,15,0,36.54,78,1
17158,32,5,1980.0,4,4,4,12,0,17.52,74,1
17159,22,5,2099.59,4,4,4,12,0,16.15,115,1
17160,31,17,10209.16,4,5,5,14,0,15.68,215,1
17161,444,1,856.01,1,2,3,6,1,16.46,52,1
17162,29,10,1715.46,4,5,4,13,0,16.49,81,1
17163,22,4,699.78,4,4,3,11,0,23.33,27,1
17164,33,7,2467.35,4,4,4,12,0,17.13,92,1
17165,284,6,1794.32,2,4,4,10,1,17.94,77,1
17166,39,2,206.34,4,3,1,8,0,17.2,11,1
17167,380,3,867.11,2,3,3,8,1,10.98,64,1
17168,499,1,400.2,1,2,2,5,1,19.06,21,1
17169,58,3,1156.73,4,3,3,10,0,15.42,64,1
17170,374,2,178.68,2,3,1,6,1,17.87,8,1
17171,289,2,384.59,2,3,2,7,1,15.38,25,1
17172,79,3,956.57,3,3,3,9,0,24.53,39,1
17173,5,8,3766.6,5,5,5,15,0,43.8,36,1
17174,218,1,59.9,2,2,1,5,1,14.98,4,1
17175,44,4,1443.69,4,4,4,12,0,22.92,42,1
17176,202,3,902.32,2,3,3,8,1,21.48,37,1
17177,505,1,119.5,1,2,1,4,1,4.12,29,1
17178,731,1,432.96,1,2,2,5,1,13.97,31,1
17179,178,6,1507.26,3,4,4,11,1,9.54,75,1
17180,56,11,2236.77,4,5,4,13,0,5.59,189,1
17181,57,3,309.85,4,3,2,9,0,11.07,28,1
17182,423,2,321.3,1,3,2,6,1,53.55,4,1
17183,8,6,3347.31,5,4,5,14,0,45.85,42,1
17184,569,2,198.41,1,3,1,5,1,14.17,14,1
17185,592,3,229.46,1,3,1,5,1,5.22,38,1
17186,47,2,144.0,4,3,1,8,0,72.0,1,1
17187,227,2,467.71,2,3,2,7,1,20.34,21,1
17188,11,13,4592.93,5,5,5,15,0,26.7,136,1
17189,106,5,953.63,3,4,3,10,1,7.95,101,1
17190,59,7,1726.57,4,4,4,12,0,9.09,160,1
17191,28,15,4310.34,4,5,5,14,0,8.67,269,1
17192,536,1,75.28,1,2,1,4,1,3.76,20,1
17193,36,9,2310.04,4,5,4,13,0,52.5,28,1
17194,274,3,812.5,2,3,3,8,1,13.32,57,1
17195,655,1,562.98,1,2,2,5,1,18.16,31,1
17196,428,1,327.75,1,2,2,5,1,3.52,84,1
17197,30,1,1013.01,4,2,3,9,0,34.93,29,1
17198,24,3,692.22,4,3,3,10,0,7.21,89,1
17199,582,1,135.04,1,2,1,4,1,16.88,8,1
17200,387,4,356.71,2,4,2,8,1,14.27,25,1
17201,54,4,1143.1,4,4,3,11,0,6.68,154,1
17202,421,1,160.65,1,2,1,4,1,20.08,8,1
17203,36,10,5564.09,4,5,5,14,0,21.32,195,1
17204,175,9,5504.69,3,5,5,13,1,31.1,110,1
17205,54,3,999.35,4,3,3,10,0,28.55,27,1
17206,53,1,204.24,4,2,1,7,0,29.18,7,1
17207,652,1,292.62,1,2,2,5,1,4.88,55,1
17208,396,1,111.15,2,2,1,5,1,4.83,21,1
17209,649,3,595.7,1,3,2,6,1,15.68,36,1
17210,393,1,251.72,2,2,1,5,1,4.75,47,1
17211,27,13,3773.35,4,5,5,14,0,10.97,217,1
17212,253,3,794.41,2,3,3,8,1,27.39,29,1
17213,40,13,4869.4,4,5,5,14,0,18.31,130,1
17214,60,6,1059.12,3,4,3,10,0,10.49,79,1
17215,464,1,186.15,1,2,1,4,1,16.92,11,1
17216,554,1,63.6,1,2,1,4,1,4.89,13,1
17217,234,2,210.1,2,3,1,6,1,7.78,27,1
17218,4,18,3891.39,5,5,5,15,0,8.26,248,1
17219,32,2,259.13,4,3,1,8,0,5.18,43,1
17220,24,21,4457.31,4,5,5,14,0,6.63,408,1
17221,7,5,976.62,5,4,3,12,0,7.88,115,1
17222,65,6,1579.51,3,4,4,11,0,14.1,94,1
17223,310,3,558.04,2,3,2,7,1,8.09,62,1
17224,501,1,100.86,1,2,1,4,1,12.61,8,1
17225,582,1,131.15,1,2,1,4,1,26.23,5,1
17226,309,3,895.47,2,3,3,8,1,15.18,51,1
17227,19,12,1878.93,5,5,4,14,0,16.48,58,1
17228,16,13,2820.03,5,5,4,14,0,8.62,199,1
17229,96,2,318.76,3,3,2,8,1,6.78,39,1
17230,264,18,9388.49,2,5,5,12,1,43.26,141,1
17231,12,25,7064.8,5,5,5,15,0,5.88,509,1
17232,3,2,417.77,5,3,2,10,0,11.94,30,1
17233,35,3,560.86,4,3,2,9,0,9.67,56,1
17234,183,1,149.89,3,2,1,6,1,10.71,14,1
17235,25,8,1562.98,4,5,4,13,0,17.56,52,1
17236,13,12,1929.26,5,5,4,14,0,12.21,123,1
17237,11,4,994.13,5,4,3,12,0,12.58,76,1
17238,3,32,7331.67,5,5,5,15,0,6.44,486,1
17239,313,4,1189.45,2,4,3,9,1,37.17,18,1
17240,596,1,130.6,1,2,1,4,1,18.66,7,1
17241,385,12,2736.64,2,5,4,11,1,16.1,116,1
17242,108,5,2889.28,3,4,4,11,1,34.4,44,1
17243,1,69,20203.58,5,5,5,15,0,18.83,359,1
17244,53,5,1826.04,4,4,4,12,0,15.22,109,1
17245,205,2,371.63,2,3,2,7,1,14.87,24,1
17246,547,2,38.92,1,3,1,5,1,6.49,6,1
17247,15,1,280.09,5,2,1,8,0,5.19,53,1
17248,120,2,500.54,3,3,2,8,1,4.81,85,1
17249,429,1,68.03,1,2,1,4,1,2.52,27,1
17250,4,2,381.97,5,3,2,10,0,6.82,55,1
17251,363,3,798.98,2,3,3,8,1,10.24,65,1
17252,117,2,348.91,3,3,2,8,1,4.06,86,1
17253,18,1,178.26,5,2,1,8,0,9.9,18,1
17254,5,3,469.48,5,3,2,10,0,3.19,129,1
17255,41,4,781.7,4,4,3,11,0,4.3,163,1
17256,107,5,498.93,3,4,2,9,1,16.09,20,1
17257,436,2,189.78,1,3,1,5,1,13.56,14,1
17258,397,2,417.3,2,3,2,7,1,7.59,46,1
17259,148,6,1452.39,3,4,4,11,1,6.31,179,1
17260,411,1,120.95,1,2,1,4,1,20.16,6,1
17261,510,1,221.59,1,2,1,4,1,5.15,43,1
17262,52,11,2488.76,4,5,4,13,0,130.99,12,1
17263,208,1,63.44,2,2,1,5,1,2.76,23,1
17264,424,1,268.28,1,2,1,4,1,3.63,70,1
17265,139,2,550.01,3,3,2,8,1,4.51,106,1
17266,2,5,501.72,5,4,2,11,0,4.22,95,1
17267,127,2,317.2,3,3,2,8,1,8.57,37,1
17268,108,11,1733.89,3,5,4,12,1,57.8,26,1
17269,386,1,491.81,2,2,2,6,1,3.93,110,1
17270,469,2,601.45,1,3,2,6,1,12.53,45,1
17271,736,1,204.3,1,2,1,4,1,4.26,46,1
17272,42,4,2148.63,4,4,4,12,0,18.85,70,1
17273,424,1,141.12,1,2,1,4,1,11.76,12,1
17274,35,2,573.22,4,3,2,9,0,7.44,76,1
17275,383,1,114.1,2,2,1,5,1,4.96,23,1
17276,402,1,502.49,2,2,2,6,1,9.48,50,1
17277,228,2,1065.35,2,3,3,8,1,15.44,67,1
17278,241,2,271.24,2,3,1,6,1,15.96,17,1
17279,58,1,187.83,4,2,1,7,0,20.87,8,1
17280,438,1,118.86,1,2,1,4,1,19.81,6,1
17281,374,6,797.85,2,4,3,9,1,132.98,2,1
17282,130,5,2308.54,3,4,4,11,1,11.32,168,1
17283,379,1,188.46,2,2,1,5,1,12.56,15,1
17284,60,8,2788.06,3,5,4,12,0,7.47,285,1
17285,628,2,407.94,1,3,2,6,1,9.27,41,1
17286,22,3,389.18,4,3,2,9,0,4.32,89,1
17287,26,21,3826.86,4,5,5,14,0,8.27,279,1
17288,9,11,2468.43,5,5,4,14,0,8.57,233,1
17289,32,9,2041.8,4,5,4,13,0,7.68,202,1
17290,4,8,1487.96,5,5,4,14,0,7.59,184,1
17291,308,1,550.8,2,2,2,6,1,550.8,1,1
17292,472,2,271.75,1,3,1,5,1,18.12,14,1
17293,8,17,3750.63,5,5,5,15,0,15.56,148,1
17294,669,2,467.79,1,3,2,6,1,27.52,17,1
17295,29,3,547.0,4,3,2,9,0,8.04,53,1
17296,730,1,338.13,1,2,2,5,1,10.25,32,1
17297,17,1,128.18,5,2,1,8,0,2.62,49,1
17298,101,5,954.26,3,4,3,10,1,13.83,61,1
17299,12,6,993.23,5,4,3,12,0,8.79,96,1
17300,391,2,393.64,2,3,2,7,1,8.95,37,1
17301,21,2,294.39,4,3,2,9,0,2.61,107,1
17302,15,5,1135.63,5,4,3,12,0,14.38,68,1
17303,361,1,250.04,2,2,1,5,1,4.72,53,1
17304,534,1,111.5,1,2,1,4,1,22.3,5,1
17305,649,1,2135.46,1,2,4,7,1,237.27,9,1
17306,11,21,9782.35,5,5,5,15,0,135.87,17,1
